station_id,name,lat_wgs84,lon_wgs84,provider_id,address,capacity,vehicle_types,is_virtual
carvelo2go:27c72c0f-9b48-4578-c336-5fedb4c3a7c0,Cottage Café,46.208717,6.148521,carvelo2go,Rue Adhémar-Fabri 7,,,False
carvelo2go:d65d3779-a418-4fdb-ff9b-3540960cb4f5,EMS Les Lys,46.533085,6.606335,carvelo2go,Rue des Métiers 3,,,False
carvelo2go:e1450218-ecf3-4dd8-bd9c-ff455d78b96d,eZee Onex,46.18545,6.100599,carvelo2go,Av. Bois-de-la-Chapelle 106,,,False
carvelo2go:fa2c0a07-3985-4322-c88d-239f96eec52b,Fiches Nord Carvelobox,46.537853,6.654264,carvelo2go,Ch. de Bérée 22D,,,False
carvelo2go:e708e132-6ea2-447f-a6c5-2e7d03f76a68,Fleur de Pains Ecublens,46.52867,6.566498,carvelo2go,Avenue du Tir-Fédéral 88,,,False
carvelo2go:8fa33e18-6420-4352-855d-532b5dbac6a2,Fleur de Pains Morges,46.508293,6.498588,carvelo2go,Rue Louis de Savoie 55,,,False
carvelo2go:9c146574-1b7a-49d7-bcf9-68cd7408af73,Fleur de Pains Vevey,46.46164,6.842883,carvelo2go,Rue de Lausanne 17,,,False
carvelo2go:a8fad01f-fecb-4f57-c5c5-05f3857c9f01,Foound - café & coworking,46.208374,6.13844,carvelo2go,rue Jean-Dassier 7,,,False
carvelo2go:845ce861-995f-48ed-95e1-8004f2e2e2b6,Genèveroule Montbrillant,46.210487,6.141205,carvelo2go,Place de Montbrillant 17,,,False
carvelo2go:488c9201-654a-4758-bcbc-921c05f19046,Güttinger Fleurs,46.532528,6.646982,carvelo2go,Place de La Sallaz 6,,,False
carvelo2go:701a9390-afca-41fc-dc4a-c509da2bbb55,Horace Café,46.203167,6.1350756,carvelo2go,3 chemin du 23 Août,,,False
carvelo2go:c1e64523-d511-4c64-c1c5-90737867f793,Hôtel Agora Swiss Night,46.51523,6.627819,carvelo2go,Avenue du Rond-Point 9,,,False
carvelo2go:87a8a850-b79c-4a6e-c296-83d0b6bcee7d,Hôtel Alpha Palmiers,46.518475,6.630067,carvelo2go,Rue du Petit-Chêne 34,,,False
carvelo2go:111fc0a4-c947-4825-df79-4c238179ca74,Hôtel Auberge de Carouge,46.18136,6.141012,carvelo2go,Rue Ancienne 39,,,False
carvelo2go:ac064fdc-dfac-45cc-e6a2-b5eca5aed9be,Hôtel de Ville Bussigny,46.55053,6.552015,carvelo2go,Rue de Lausanne 1,,,False
carvelo2go:6848241f-1913-4632-ff16-8125a59600d4,Hôtel Tulip Inn Lausanne,46.528503,6.6208696,carvelo2go,8-10 Chemin du Cerisier,,,False
carvelo2go:1aeffddf-4896-48e3-9d3f-3e60ae21d152,L'Epicerie du Marché,46.18404,6.140563,carvelo2go,2 rue du Marché,,,False
carvelo2go:71fc1b08-1353-452e-842e-6b124db5caac,La Brouette,46.52813,6.615705,carvelo2go,Avenue d'Echallens 79,,,False
carvelo2go:a20ca4fa-a884-4b5e-9527-f0010d6ccd57,La Couronne d'Or,46.525036,6.633741,carvelo2go,Rue des Deux-Marchés 13,,,False
carvelo2go:b1fe6c61-11a0-4a89-a1b7-f42da9d6eddb,La Manivelle,46.209705,6.117355,carvelo2go,87 Chemin des Sports,,,False
carvelo2go:9cd6bb97-029c-4b9c-92b3-213a5ec1b065,La Recyclerie,46.524246,6.6374784,carvelo2go,Rue St Martin 38b,,,False
carvelo2go:ad67f4c8-21c1-4690-f4a0-bdd4bd4c99bb,Le bout du monde,46.458202,6.850752,carvelo2go,Rue d'Italie 24,,,False
carvelo2go:2272f787-d3f1-4e7d-d2c3-de5ceb47cba2,Le café littéraire,46.458412,6.844941,carvelo2go,Quai Perdonnet 33,,,False
carvelo2go:372ab003-80f4-46d0-e877-22e9f4cb3839,Le Fix,46.219425,6.147151,carvelo2go,Avenue de France 17,,,False
carvelo2go:874cdd04-fd7c-47d6-cfec-3fb0a61528a5,Le Local,46.173573,6.1299777,carvelo2go,"1 Route de la Chapelle, Place du Bachet de Pesay, en face des arrêts de trams",,,False
carvelo2go:4660103a-5c94-4e68-edaa-842389dbc128,Le NID,46.202286,6.134383,carvelo2go,Chemin du 23 Août,,,False
carvelo2go:1e9d5616-814f-43aa-cb64-ef835e5f4b2d,Librairie Delphica,46.2018,6.140499,carvelo2go,19 Bd Georges-Favon,,,False
carvelo2go:839fc2fa-ef7d-471b-a962-bd57697b3fa9,Maison du Vrac,46.50864,6.497491,carvelo2go,Grand-Rue 80,,,False
carvelo2go:6b0e189d-058b-441d-9c39-70a006f3b44f,Meyhanè restaurant,46.20154,6.142055,carvelo2go,Bd du Théâtre 10,,,False
carvelo2go:fd52e097-9b55-4da1-9137-d608126f71ed,Migros Chavannes les Cèdres,46.53027,6.5726466,carvelo2go,Av. de la Gare 84,,,False
carvelo2go:d9054eaf-170f-4b44-9d9f-c06cea050b4e,My Little Cup,46.221436,6.1479974,carvelo2go, Avenue Blanc 51,,,False
carvelo2go:de5b96b3-28c3-42de-803f-3190ff9652df,Parking Indigo Lausanne Centre,46.522133,6.6263394,carvelo2go,Rue de Genève 31,,,False
carvelo2go:1ba17c42-3c73-4b8c-be64-d04e518e2441,Parking Port d'Ouchy,46.508324,6.623121,carvelo2go,Place de la Navigation 3,,,False
carvelo2go:4e5869c6-6803-41ac-b6f1-98fec4f6a64a,Pharmacie de la Chapelle,46.171192,6.1337686,carvelo2go,Chem. de Compostelle 7,,,False
carvelo2go:ae2dddc6-7c85-4d4a-8cde-86ddcff6e41d,Pharmacie Medbase Lancy Pont-Rouge,46.186726,6.1244426,carvelo2go,Place de Pont-Rouge 5,,,False
carvelo2go:8599e782-7a4d-4f9b-f513-d9747567dc5e,Quartier Eglantine Morges Carvelobox,46.512,6.4851556,carvelo2go,Avenue de Warnery,,,False
carvelo2go:cd1ec43c-5f01-4eae-bb43-ae617e485159,Restaurant Refuge,46.20848,6.136017,carvelo2go,Rue de Lyon 33,,,False
carvelo2go:6ae7f10d-9b1d-411d-9a25-43e2aae9a3b6,so.bio so.local,46.21875,6.1022387,carvelo2go,Avenue de l'Etang 63,,,False
carvelo2go:0b6eda7d-7578-403b-a15d-85c7bf4082c2,Supermarché Migros Pully,46.51155,6.6598234,carvelo2go,Ch Pré-de-la-Tour 3,,,False
carvelo2go:6bbf59a3-959b-42dc-faf4-0a9c1407b416,Tandem Riviera,46.458347,6.858134,carvelo2go,Avenue des Alpes 83,,,False
carvelo2go:75c7036e-2bcd-4678-9ea3-b62a152ad3dc,TCS Camping Morges,46.50444,6.48903,carvelo2go,Promenade du Petit-Bois 15,,,False
carvelo2go:e36357c6-bd16-4e9e-bc17-e53e3931980e,Terranova Carvelobox,46.468254,6.8399496,carvelo2go,Chem. Vert 9,,,False
carvelo2go:50d551aa-cdcc-4e39-d00a-ee0fb114c9bb,Touring Club Suisse,46.220306,6.097452,carvelo2go,Chemin de Blandonnet 4,,,False
carvelo2go:52b794aa-310b-463d-e2db-61a7a8b994a6,UNIL / Service UniSEP,46.52581,6.580694,carvelo2go,"Annexe de la Mouline, Rue de la Mouline 40",,,False
carvelo2go:50101d06-8269-4f63-b3e3-697aa0d41b11,Utopia coffee shop St-Jean,46.205326,6.13228,carvelo2go,Rue de Saint-Jean 58,,,False
carvelo2go:e877c186-79f3-448c-c968-20b4bcf0d515,vélocité Lausanne,46.52372,6.638514,carvelo2go,Rue Dr César-Roux 29,,,False
carvelo2go:ad9e6b1e-9fea-4f9a-dd80-626d84edbecd,Voirie de Collex-Bossy Carvelobox,46.272255,6.1246195,carvelo2go,Rte de Collex 205,,,False
carvelo2go:cd478108-5ed6-4168-e420-b850faca3ba2,Zooburger Mon-Loisir,46.511387,6.630901,carvelo2go,Avenue Mon-Loisir 16,,,False
mobility:84009,Allaman Gare Parking Communal,46.47595,6.39906,mobility,,,,False
mobility:83654,Anières Mairie,46.27449,6.2262,mobility,,,,False
mobility:83687,Attalens Village,46.50933,6.84859,mobility,,,,False
mobility:80420,Aubonne Chêne,46.4937,6.39375,mobility,,,,False
mobility:71355,Bellevue Commune de Bellevue,46.25501,6.15438,mobility,,,,False
mobility:81751,Bernex Rue de Bernex P+R,46.17863,6.0837,mobility,,,,False
mobility:71527,Blonay Gare,46.46463,6.89606,mobility,,,,False
mobility:71464,Bussigny Gare,46.54798,6.55163,mobility,,,,False
mobility:83819,Bussigny Hôtel de Ville,46.55018,6.55124,mobility,,,,False
mobility:83224,Bussigny QG Center Route de la Chaux,46.54588,6.54936,mobility,,,,False
mobility:84057,Bussigny Rue de l'Industrie,46.54672,6.55658,mobility,,,,False
mobility:70214,Carouge (GE) Centre Commercial de Carouge,46.18584,6.14285,mobility,,,,False
mobility:69918,Carouge (GE) Octroi,46.18748,6.1413,mobility,,,,False
mobility:80901,Carouge (GE) Pinchat,46.1785,6.1406,mobility,,,,False
mobility:69721,Carouge (GE) Sardaigne,46.18404,6.1392,mobility,,,,False
mobility:83625,Carouge Tambourine Battelle,46.17559,6.13857,mobility,,,,False
mobility:83616,Carouge Théâtre,46.18148,6.14249,mobility,,,,False
mobility:82345,Céligny Mairie,46.35031,6.19535,mobility,,,,False
mobility:83686,Châtel-St-Denis Gare,46.52766,6.89564,mobility,,,,False
mobility:83155,Chavannes-près-Renens Chemin des Ramiers,46.53451,6.5784,mobility,,,,False
mobility:80153,Chavannes-près-Renens Rue Centrale,46.53435,6.57684,mobility,,,,False
mobility:82636,Chavannes-près-Renens Vortex,46.52491,6.57408,mobility,,,,False
mobility:79266,Chêne-Bougeries Salle communale,46.1963,6.1877,mobility,,,,False
mobility:82729,Chêne-Bourg Gare,46.19632,6.19884,mobility,,,,False
mobility:71458,Chêne-Bourg HUG - Belle-Idée,46.20653,6.20914,mobility,,,,False
mobility:79187,Chexbres Gare,46.48122,6.77805,mobility,,,,False
mobility:83420,Choulex Village,46.22272,6.22256,mobility,,,,False
mobility:83758,Clarens Gare P+R,46.44264,6.89539,mobility,,,,False
mobility:71602,Clarens Gare Poste,46.4429,6.896,mobility,,,,False
mobility:82993,Cologny Ch. de la Tulette / Centre sportif,46.20618,6.18462,mobility,,,,False
mobility:71281,Confignon Cressy,46.1818,6.0898,mobility,,,,False
mobility:71216,Confignon La salle communale,46.1748,6.08242,mobility,,,,False
mobility:82788,Coppet Place de la Gare,46.31691,6.18827,mobility,,,,False
mobility:82880,Corsier Ecoquartier de Pré-Grange,46.2615,6.229,mobility,,,,False
mobility:80777,Crissier Alpes,46.5432,6.57918,mobility,,,,False
mobility:83182,Crissier Chemin des Lentillères,46.55105,6.57206,mobility,,,,False
mobility:83830,Crissier Orée,46.54814,6.58325,mobility,,,,False
mobility:79140,Cully Gare,46.4887,6.72717,mobility,,,,False
mobility:83839,Denges Chemin des Cèdres,46.51504,6.53777,mobility,,,,False
mobility:80627,Echandens Place du Saugey,46.5343,6.54088,mobility,,,,False
mobility:70248,Ecublens (VD) EPFL / Innovation Park,46.51691,6.5612,mobility,,,,False
mobility:70071,Ecublens (VD) EPFL / Parking Rivier,46.52158,6.56456,mobility,,,,False
mobility:79888,Ecublens (VD) EPFL / Quartier Nord,46.5238,6.56565,mobility,,,,False
mobility:83407,Ecublens Montaney,46.51726,6.55443,mobility,,,,False
mobility:80435,Ecublens Pontet,46.5293,6.56623,mobility,,,,False
mobility:71318,Epalinges Croisettes / Chemin des Croisettes,46.54495,6.66012,mobility,,,,False
mobility:80189,Epalinges Croisettes / Route de la Corniche,46.54275,6.66142,mobility,,,,False
mobility:83816,Epalinges Parking Salle de sport de La Croix-Blanche,46.54904,6.67032,mobility,,,,False
mobility:83000,Etoy Village,46.48577,6.4195,mobility,,,,False
mobility:81371,Eysins Administration Communale,46.38078,6.20522,mobility,,,,False
mobility:80704,Eysins Terre Bonne,46.38435,6.21373,mobility,,,,False
mobility:71546,Fenil-sur-Corsier Merck Serono,46.48225,6.86122,mobility,,,,False
mobility:82654,Founex Administration Communale,46.33323,6.19236,mobility,,,,False
mobility:83653,Genève Acacias Pictet,46.18888,6.13236,mobility,,,,False
mobility:84211,Genève Acacias Rue des Epinettes,46.18967,6.13641,mobility,,,,False
mobility:70018,Genève Aéroport Gare CFF,46.23323,6.1131,mobility,,,,False
mobility:80734,Genève Alpes,46.2097,6.14649,mobility,,,,False
mobility:81096,Genève Av. d'Aïre - Ch. des Sports,46.20599,6.11517,mobility,,,,False
mobility:71291,Genève Avenue Wendt,46.21004,6.12759,mobility,,,,False
mobility:80723,Genève Baillive,46.19822,6.13528,mobility,,,,False
mobility:79604,Genève Battoirs,46.1915,6.14185,mobility,,,,False
mobility:83521,Genève Champel / Ch. des Crêts de Champel,46.18833,6.15396,mobility,,,,False
mobility:71269,Genève Champel / Cité Universitaire,46.18696,6.15945,mobility,,,,False
mobility:81418,Genève Champel / Emilie Gourd,46.19455,6.16846,mobility,,,,False
mobility:82897,Genève Champel / Route de Florissant,46.1937,6.16137,mobility,,,,False
mobility:82898,Genève Délices / Parking des Tilleuls,46.2056,6.13008,mobility,,,,False
mobility:81298,Genève Eaux-Vives Gare,46.20117,6.16647,mobility,,,,False
mobility:70238,Genève Ecole des Vollandes,46.20379,6.16205,mobility,,,,False
mobility:70069,Genève Gare Cornavin,46.20968,6.14269,mobility,,,,False
mobility:82870,Genève Grand-Pré,46.21499,6.13523,mobility,,,,False
mobility:81116,Genève Jonction / Parking Gazomètres,46.20206,6.13417,mobility,,,,False
mobility:70021,Genève La Perle du Lac,46.22069,6.15048,mobility,,,,False
mobility:69718,Genève Les Grottes / Rue Fendt,46.211,6.14079,mobility,,,,False
mobility:70096,Genève Les Ouches,46.20908,6.11298,mobility,,,,False
mobility:69938,Genève Migros Charmilles,46.20785,6.12386,mobility,,,,False
mobility:71568,Genève Môle,46.21324,6.14685,mobility,,,,False
mobility:82991,Genève Nations,46.22131,6.13879,mobility,,,,False
mobility:70208,Genève Parking Carlton / Rue de Richemont,46.2149,6.14795,mobility,,,,False
mobility:83700,Genève Parking H-Cluse HUG,46.19233,6.14747,mobility,,,,False
mobility:70128,Genève Parking Lombard / Champel CFF,46.19449,6.15022,mobility,,,,False
mobility:70075,Genève Parking Saint-Antoine,46.19951,6.15077,mobility,,,,False
mobility:70169,Genève Parking Uni-Mail,46.19502,6.13957,mobility,,,,False
mobility:82789,Genève Petit-Saconnex,46.22258,6.12903,mobility,,,,False
mobility:84050,Genève Petit-Saconnex / la Tourelle,46.22489,6.12552,mobility,,,,False
mobility:82992,Genève Philosophes / Prevost-Martin,46.1956,6.14538,mobility,,,,False
mobility:82823,Genève Pierres-du-Niton,46.20411,6.15633,mobility,,,,False
mobility:80967,Genève Place du Rhône,46.2048,6.1471,mobility,,,,False
mobility:69719,Genève Plainpalais,46.19815,6.14162,mobility,,,,False
mobility:82680,Genève Rive Boulevard Helvétique,46.20062,6.15488,mobility,,,,False
mobility:83017,Genève Rue de Lyon / Gutenberg,46.20844,6.13813,mobility,,,,False
mobility:81683,Genève Rue de Zurich,46.21223,6.14548,mobility,,,,False
mobility:79573,Genève Rue du Stand / Tribune de Genève,46.203,6.13852,mobility,,,,False
mobility:70230,Genève Saint-Jean,46.20502,6.12776,mobility,,,,False
mobility:82723,Genève Servette / Antoine Carteret,46.21205,6.13407,mobility,,,,False
mobility:81312,Genève Servette / Orangerie,46.2128,6.13254,mobility,,,,False
mobility:80719,Genève Servette / Poterie,46.2103,6.13331,mobility,,,,False
mobility:79821,Genève Simplon (Cécile Biéler-Butticaz),46.205,6.15738,mobility,,,,False
mobility:82746,Genève Vidollet,46.21723,6.13721,mobility,,,,False
mobility:81098,Genève Vieusseux,46.21378,6.12272,mobility,,,,False
mobility:69720,Genève Villereuse,46.20012,6.1591,mobility,,,,False
mobility:82900,Genève Violette,46.19363,6.14558,mobility,,,,False
mobility:79987,Gland Eikenott / Allée du Communet,46.42759,6.26591,mobility,,,,False
mobility:70011,Gland Gare,46.41928,6.26827,mobility,,,,False
mobility:71529,Gland Maison de Commune,46.42394,6.26559,mobility,,,,False
mobility:82810,Gland SEIC Avenue du Mont-Blanc,46.41629,6.27103,mobility,,,,False
mobility:70053,Grand-Lancy (GE) Mairie de Lancy,46.18354,6.12268,mobility,,,,False
mobility:71365,Grand-Saconnex Ecole la Tour,46.2294,6.12301,mobility,,,,False
mobility:83831,Grand-Saconnex Octagon,46.23869,6.12241,mobility,,,,False
mobility:71534,Grand-Saconnex Quartier du Pommier,46.22793,6.11865,mobility,,,,False
mobility:82134,Jussy Route de Juvigny,46.23429,6.26608,mobility,,,,False
mobility:81375,La Conversion Gare Chemin du Flonzel,46.51351,6.67822,mobility,,,,False
mobility:83965,La Tour-de-Peilz - Perrausaz,46.45778,6.86282,mobility,,,,False
mobility:83540,La Tour-de-Peilz Centre / Parking les Remparts,46.45245,6.85853,mobility,,,,False
mobility:71181,La Tour-de-Peilz Gare,46.45539,6.85945,mobility,,,,False
mobility:83749,La Tour-de-Peilz Gare de Burier,46.4475,6.87845,mobility,,,,False
mobility:83742,La Tour-de-Peilz Route de Chailly,46.45152,6.87425,mobility,,,,False
mobility:70044,Lancy Bachet,46.17363,6.13178,mobility,,,,False
mobility:83615,Lancy Espace Palettes,46.17266,6.12384,mobility,,,,False
mobility:83096,Lancy La Chapelle,46.17166,6.13396,mobility,,,,False
mobility:79467,Lancy Les Mouilles,46.18753,6.11201,mobility,,,,False
mobility:71543,Lancy Pont-Rouge / P+R Etoile,46.18733,6.12808,mobility,,,,False
mobility:83292,Lausanne Av. de France / Montétan,46.53061,6.61601,mobility,,,,False
mobility:71470,Lausanne Av. d'Echallens / Recordon,46.52798,6.61577,mobility,,,,False
mobility:82996,Lausanne Av. d'Echallens / St-Paul,46.52693,6.61879,mobility,,,,False
mobility:81029,Lausanne Avant-Poste,46.5172,6.64236,mobility,,,,False
mobility:79552,Lausanne Avenue Charles-Dickens,46.5156,6.63365,mobility,,,,False
mobility:83323,Lausanne Avenue Tissot / Transitec,46.51573,6.63391,mobility,,,,False
mobility:81035,Lausanne Avenue Victor-Ruffy,46.5262,6.64831,mobility,,,,False
mobility:71357,Lausanne Beaulieu / Rue de l’Ecole de Commerce,46.52617,6.62184,mobility,,,,False
mobility:81026,Lausanne Beau-Séjour,46.51795,6.63513,mobility,,,,False
mobility:71340,Lausanne Bellevaux / Ch. de la Motte,46.53288,6.6341,mobility,,,,False
mobility:80601,Lausanne Bessières,46.5214,6.63689,mobility,,,,False
mobility:80111,Lausanne Béthusy,46.5224,6.64551,mobility,,,,False
mobility:70122,Lausanne Blécherette,46.54077,6.61879,mobility,,,,False
mobility:70256,Lausanne Casernes / BAP,46.53124,6.62647,mobility,,,,False
mobility:71069,Lausanne Chailly,46.52751,6.65279,mobility,,,,False
mobility:81037,Lausanne Chailly-Village,46.5236,6.65471,mobility,,,,False
mobility:69881,Lausanne Chauderon / Parking Chauderon,46.52317,6.6251,mobility,,,,False
mobility:81033,Lausanne Chemin de Renens,46.5279,6.6058,mobility,,,,False
mobility:83723,Lausanne Chemin des Mouettes,46.51052,6.62484,mobility,,,,False
mobility:70188,Lausanne CHUV,46.5267,6.64113,mobility,,,,False
mobility:70045,Lausanne Cour,46.51516,6.61793,mobility,,,,False
mobility:71579,Lausanne Cour-HEP,46.5124,6.62323,mobility,,,,False
mobility:79619,Lausanne Croix-d'Ouchy,46.511,6.62941,mobility,,,,False
mobility:81024,Lausanne Davel,46.5283,6.62739,mobility,,,,False
mobility:80447,Lausanne Devin,46.5305,6.65252,mobility,,,,False
mobility:81272,Lausanne Fiches Nord,46.53897,6.65444,mobility,,,,False
mobility:70204,Lausanne Flon / Parking du Centre,46.52163,6.62666,mobility,,,,False
mobility:81149,Lausanne Fourmi,46.53907,6.65204,mobility,,,,False
mobility:70172,Lausanne Georgette / Parking de Bellefontaine,46.51711,6.63871,mobility,,,,False
mobility:70245,Lausanne Grand-Pré,46.52665,6.60453,mobility,,,,False
mobility:71491,Lausanne Maillefer,46.5411,6.62757,mobility,,,,False
mobility:70112,Lausanne Maupas / Parking BCV,46.5241,6.62629,mobility,,,,False
mobility:70061,Lausanne Migros Bergières,46.53104,6.61876,mobility,,,,False
mobility:69716,Lausanne Montbenon,46.51946,6.62632,mobility,,,,False
mobility:70015,Lausanne Montchoisi / Closelet,46.51457,6.63332,mobility,,,,False
mobility:79157,Lausanne Montchoisi / Montolivet,46.512,6.63775,mobility,,,,False
mobility:80302,Lausanne Montchoisi / Piscine,46.5111,6.63406,mobility,,,,False
mobility:71580,Lausanne Mont-d'Or,46.51704,6.61668,mobility,,,,False
mobility:81031,Lausanne Montelly,46.52111,6.61411,mobility,,,,False
mobility:70187,Lausanne Ouchy / Parking Port d'Ouchy,46.50706,6.6258,mobility,,,,False
mobility:82916,Lausanne Ouchy / Rue des Fontenailles,46.51031,6.62678,mobility,,,,False
mobility:79615,Lausanne Ours,46.5211,6.64133,mobility,,,,False
mobility:84040,Lausanne P+R Vennes,46.5411,6.65799,mobility,,,,False
mobility:71360,Lausanne Parking des Hôpitaux,46.52509,6.64519,mobility,,,,False
mobility:70022,Lausanne Parking Mon Repos,46.51961,6.63982,mobility,,,,False
mobility:81266,Lausanne Place du Nord,46.52526,6.63774,mobility,,,,False
mobility:83293,Lausanne Plaines du Loup / Ch. du Marronnier,46.53817,6.62322,mobility,,,,False
mobility:83574,Lausanne Plaines du Loup / Parking Nord,46.54033,6.61779,mobility,,,,False
mobility:70364,Lausanne Pontaise / Valentin,46.52862,6.63126,mobility,,,,False
mobility:70191,Lausanne Prélaz / Rue Couchirard,46.5256,6.61325,mobility,,,,False
mobility:80256,Lausanne Recordon,46.5254,6.61645,mobility,,,,False
mobility:70223,Lausanne Riponne / Parking Inovil,46.52387,6.63264,mobility,,,,False
mobility:70039,Lausanne Riponne / Rue des Deux-Marchés,46.52483,6.63405,mobility,,,,False
mobility:80557,Lausanne Sallaz,46.5331,6.64599,mobility,,,,False
mobility:83380,Lausanne Sévelin Les Docks,46.5227,6.61904,mobility,,,,False
mobility:82917,Lausanne Sous Gare / Acacias,46.51353,6.63126,mobility,,,,False
mobility:82918,Lausanne Sous Gare / Dapples,46.5146,6.62714,mobility,,,,False
mobility:71608,Lausanne Théâtre de Sévelin,46.5227,6.61987,mobility,,,,False
mobility:70205,Lausanne Unil Chamberonne / Anthropole,46.5235,6.58563,mobility,,,,False
mobility:70206,Lausanne Unil Sorge / Amphimax,46.52236,6.57393,mobility,,,,False
mobility:83110,Lausanne Vennes COFOP,46.54028,6.6603,mobility,,,,False
mobility:71487,Lausanne Vinet,46.52599,6.62856,mobility,,,,False
mobility:81383,Le Grand-Saconnex Mairie,46.23572,6.12641,mobility,,,,False
mobility:82966,Lonay Administration Communale,46.52533,6.52104,mobility,,,,False
mobility:83312,Lussy-sur-Morges Administration Communale,46.50395,6.45174,mobility,,,,False
mobility:84020,Lutry Lavaux Petite-Corniche,46.50071,6.69377,mobility,,,,False
mobility:81439,Lutry Parking de la Possession,46.50335,6.68498,mobility,,,,False
mobility:84029,Meyrin Centre,46.23132,6.08075,mobility,,,,False
mobility:83053,Meyrin Gravière,46.23649,6.0819,mobility,,,,False
mobility:83413,Meyrin Quartier des Vergers,46.23064,6.07068,mobility,,,,False
mobility:81057,Meyrin Vaudagne,46.2311,6.074,mobility,,,,False
mobility:84097,Montherod Auberge Communale,46.49844,6.36612,mobility,,,,False
mobility:70019,Montreux Gare / Parking,46.4355,6.91082,mobility,,,,False
mobility:69923,Montreux Gare / Place,46.43651,6.91002,mobility,,,,False
mobility:70178,Montreux Parking du Marché-Forum,46.43247,6.90973,mobility,,,,False
mobility:80652,Mont-sur-Lausanne Crétalaison,46.5546,6.63466,mobility,,,,False
mobility:82808,Morges Chanel,46.51508,6.49377,mobility,,,,False
mobility:83192,Morges Eglantine,46.51207,6.48498,mobility,,,,False
mobility:69882,Morges Gare,46.51113,6.49522,mobility,,,,False
mobility:81271,Morges Louis-de-Savoie,46.50917,6.49935,mobility,,,,False
mobility:69732,Nyon Gare,46.38565,6.23787,mobility,,,,False
mobility:81251,Nyon Gare Martinet,46.38529,6.23576,mobility,,,,False
mobility:71271,Nyon La Levratte,46.38676,6.22996,mobility,,,,False
mobility:69939,Nyon Migros La Combe,46.38256,6.23474,mobility,,,,False
mobility:81842,Nyon Parking de Rive,46.38313,6.2436,mobility,,,,False
mobility:81252,Nyon Petite Prairie,46.39154,6.22253,mobility,,,,False
mobility:70184,Nyon Place du Château,46.38174,6.24042,mobility,,,,False
mobility:83858,Nyon Raiffeisen,46.38648,6.22893,mobility,,,,False
mobility:71237,Onex Gros-Chêne,46.18808,6.10451,mobility,,,,False
mobility:71376,Onex Parking de la Salle Communale,46.18278,6.10006,mobility,,,,False
mobility:71268,Palézieux Gare,46.54154,6.83736,mobility,,,,False
mobility:83397,Petit-Lancy Geneva Business Center,46.19124,6.11074,mobility,,,,False
mobility:71377,Plan-les-Ouates Square des footballeurs,46.16862,6.11971,mobility,,,,False
mobility:83768,Prangins / Route de Bénex,46.39532,6.24956,mobility,,,,False
mobility:71514,Pregny-Chambésy Centre Scolaire de Valérie,46.24334,6.13951,mobility,,,,False
mobility:81372,Pregny-Chambésy Gare,46.24267,6.14716,mobility,,,,False
mobility:79769,Préverenges-Village,46.5177,6.52625,mobility,,,,False
mobility:79677,Prilly Centre,46.53568,6.60513,mobility,,,,False
mobility:70244,Prilly Malley Lumières,46.52713,6.6028,mobility,,,,False
mobility:80531,Prilly Parking Passiaux / CHUV,46.5448,6.60582,mobility,,,,False
mobility:80598,Prilly Union,46.5345,6.6103,mobility,,,,False
mobility:83767,Puidoux Gare,46.49345,6.7651,mobility,,,,False
mobility:80590,Pully Château-Sec,46.51,6.65072,mobility,,,,False
mobility:70221,Pully Damataire,46.50647,6.66928,mobility,,,,False
mobility:70038,Pully Gare,46.51121,6.65937,mobility,,,,False
mobility:81389,Pully Perraudettaz,46.51458,6.65442,mobility,,,,False
mobility:80387,Puplinge Mairie,46.2106,6.23202,mobility,,,,False
mobility:79566,Renens (VD) Bugnon,46.54022,6.59245,mobility,,,,False
mobility:71539,Renens (VD) Hôtel-de-Ville,46.53712,6.58492,mobility,,,,False
mobility:70251,Renens (VD) Longemalle Parc,46.52897,6.59311,mobility,,,,False
mobility:82882,Renens Gare Nord,46.53728,6.58053,mobility,,,,False
mobility:83117,Renens Simplon,46.53413,6.58463,mobility,,,,False
mobility:71484,Rolle Gare,46.46304,6.33621,mobility,,,,False
mobility:84203,Satigny ZIMEYSA Planzer,46.21768,6.06154,mobility,,,,False
mobility:80479,St-Sulpice Chantres,46.5106,6.5533,mobility,,,,False
mobility:80011,Thônex Moillesulaz,46.19144,6.20478,mobility,,,,False
mobility:84015,Trélex L'Acquedaine,46.41605,6.20211,mobility,,,,False
mobility:83586,Vandoeuvres Village,46.22161,6.20287,mobility,,,,False
mobility:70793,Vernier Centre Balexert,46.219,6.11093,mobility,,,,False
mobility:79786,Vernier Châtelaine,46.2118,6.11458,mobility,,,,False
mobility:81019,Vernier Piscine du Lignon,46.2048,6.09993,mobility,,,,False
mobility:84004,Vernier Quartier de l'Etang Parking des Atmosphères,46.21917,6.10271,mobility,,,,False
mobility:83501,Vernier Village / Ecole,46.2161,6.08536,mobility,,,,False
mobility:71184,Versoix Gare,46.28021,6.16555,mobility,,,,False
mobility:79866,Vésenaz Les Rayes,46.238,6.19888,mobility,,,,False
mobility:83698,Vevey Avenue Nestlé Plan-Dessous,46.46441,6.83724,mobility,,,,False
mobility:83425,Vevey Bd Paderewski / Rte de Blonay,46.46101,6.85512,mobility,,,,False
mobility:82775,Vevey Entre-Deux-Villes,46.45761,6.85321,mobility,,,,False
mobility:70047,Vevey Funi / Avenue Reller,46.46797,6.83792,mobility,,,,False
mobility:83732,Vevey Gilamont,46.46902,6.84829,mobility,,,,False
